,Price,AskP0,AskPriceV5,AskV0,BidP0,BidPriceV5,BidV0,isadd3,isadd_ori,MedianBid,CountBid,MedianAsk,CountAsk,HighPrice,LowPrice,AskP0_delta,BidP0_delta,AskPriceV5_delte,BidPriceV5_delte
1035,702.3,702.33,702.5,100,702.3,702.3,4383,2,2,702.25,4,702.3,1,702.3,702.25,0.17,0,0,0
1036,702.33,702.5,702.5,500,702.3,702.3,4483,2,0,702.33,1,702.33,0,702.33,702.33,0,0,0.3,0
1037,702.3,702.5,702.8,100,702.3,702.3,4383,2,2,702.5,2,702.3,1,702.5,702.3,0.3,0.21,0,0
1038,702.5,702.8,702.8,500,702.51,702.3,200,1,2,702.5,1,702.3,3,702.5,702.3,0,0,0.08,0
1039,702.51,702.8,702.88,400,702.51,702.3,100,1,1,702.8,1,702.51,1,702.8,702.51,0,0,0,0
1040,702.51,702.8,702.88,400,702.51,702.3,95,1,0,702.51,0,702.51,2,702.51,702.51,-0.3,-0.21,0,0
1041,702.3,702.5,702.88,5,702.3,702.3,3583,2,1,702.5,1,702.5,3,702.51,702.3,0,0,0,0
1042,702.3,702.5,702.88,5,702.3,702.3,3083,2,2,702.3,0,702.3,1,702.3,702.3,0.3,0.02,0,0
1043,702.8,702.8,702.88,300,702.32,702.3,300,2,1,702.65,2,702.8,0,702.8,702.5,0.08,0.18,0.01,0.02
1044,702.8,702.88,702.89,300,702.5,702.32,100,1,1,702.8,1,702.8,0,702.8,702.8,0,0,0,0
1045,702.8,702.88,702.89,300,702.5,702.32,300,0,1,702.8,0,702.8,1,702.8,702.8,0,0.3,0,0.01
1046,702.8,702.88,702.89,300,702.8,702.33,100,0,2,702.8,0,702.8,0,702.8,702.8,0.02,0,0.01,0
1047,702.9,702.9,702.9,700,702.8,702.33,300,0,0,702.89,5,702.9,0,702.9,702.88,-0.4,-0.47,0,0
1048,702.5,702.5,702.9,100,702.33,702.33,2000,1,2,702.5,1,702.8,2,702.8,702.5,0.3,0.27,-0.1,0
1049,702.61,702.8,702.8,3000,702.6,702.33,100,2,0,702.9,3,702.61,1,702.9,702.5,-0.47,-0.28,-0.47,-0.02
1050,702.33,702.33,702.33,700,702.32,702.31,300,2,1,702.33,0,702.33,1,702.33,702.33,0,0,0.47,0
1051,702.33,702.33,702.8,100,702.32,702.31,300,2,2,702.33,3,702.33,0,702.33,702.33,0.47,0.03,0,0.04
1052,702.8,702.8,702.8,3300,702.35,702.35,600,2,1,702.565,2,702.8,0,702.8,702.33,0,0.04,0,0
1053,702.8,702.8,702.8,3200,702.39,702.35,100,2,2,702.8,1,702.8,0,702.8,702.8,0.1,0,0.19,0
1054,702.9,702.9,702.99,200,702.39,702.35,200,2,2,702.8,7,702.9,0,702.9,702.8,0.1,0.41,0.01,0
1055,703,703,703,2600,702.8,702.35,100,2,0,703,12,703,0,703,702.9,0,-0.05,0,0.05
1056,702.8,703,703,1700,702.75,702.4,100,2,2,703,5,702.8,1,703,702.8,0,0,0,0
1057,703,703,703,900,702.75,702.4,100,2,2,703,6,703,0,703,703,0.53,0.25,0.59,0.6
1058,703.5,703.53,703.59,100,703,703,2500,2,0,703.295,14,703,2,703.5,702.8,0,0,0,0
1059,703,703.53,703.59,100,703,703,2600,2,2,703,0,703,2,703,703,0.06,0,0,0
1060,703.53,703.59,703.59,500,703,703,5600,1,1,703.53,1,703,1,703.53,703,0,0,0,0
1061,703.53,703.59,703.59,500,703,703,5700,1,0,703.53,0,703.53,0,703.53,703.53,0,0,0,0
1062,703,703.59,703.59,500,703,703,5000,1,2,703,0,703,2,703,703,0,0.01,0.01,0
1063,703.59,703.59,703.6,100,703.01,703,400,0,0,703.59,1,703.59,0,703.59,703.59,0,0.52,0,0.03
1064,703.58,703.59,703.6,100,703.53,703.03,400,0,2,703.58,2,703.53,1,703.58,703.53,0.41,0,0.5,-0.03
1065,704,704,704.1,100,703.53,703,200,0,0,703.875,6,703.01,13,704,703,-1,-0.73,-1.1,-0.5
1066,703,703,703,700,702.8,702.5,100,1,1,703,1,703,3,703.53,703,0,0,0,0
1067,703,703,703,600,702.8,702.5,200,1,1,703,1,703,0,703,703,0,0,0.56,0
1068,703,703,703.56,300,702.8,702.5,200,2,1,703,4,703,0,703,703,0,0,0,0
1069,703,703,703.56,300,702.8,702.5,200,2,0,703,0,703,0,703,703,0,-0.3,0,0
1070,702.5,703,703.56,300,702.5,702.5,1500,2,2,703,1,702.775,4,703,702.5,0.56,1.03,0.54,0.5
1071,703.5,703.56,704.1,200,703.53,703,100,2,1,703,3,703.5,0,703.5,703,0,0,-0.1,0
1072,703.5,703.56,704,200,703.53,703,100,2,1,703.5,0,703.5,0,703.5,703.5,0,0,0,0
1073,703.5,703.56,704,200,703.53,703,300,2,2,703.5,0,703.5,0,703.5,703.5,0.02,0,0,0
1074,703.56,703.58,704,100,703.53,703,300,2,2,703.56,1,703.56,0,703.56,703.56,0.01,0.03,0,0
1075,703.58,703.59,704,100,703.56,703,100,0,1,703.58,1,703.58,0,703.58,703.58,0,0,0,0
1076,703.58,703.59,704,100,703.56,703,300,0,2,703.58,0,703.58,0,703.58,703.58,0.41,0,0,0
1077,703.59,704,704,5600,703.56,703,300,0,0,703.59,1,703.59,0,703.59,703.59,-0.44,-0.03,-0.31,0
1078,703.56,703.56,703.69,100,703.53,703,100,1,0,703.56,0,703.56,3,703.56,703.56,0,-0.53,0,0
1079,703,703.56,703.69,100,703,703,600,1,2,703,0,703,7,703.53,703,0,0.01,0,0.01
1080,703.31,703.56,703.69,100,703.01,703.01,2000,1,1,703.31,2,703.31,0,703.31,703.31,0,0.3,0,0
1081,703.31,703.56,703.69,100,703.31,703.01,100,1,0,703.31,0,703.31,0,703.31,703.31,0,-0.21,0,0
1082,703.01,703.56,703.69,100,703.1,703.01,100,2,2,703.01,0,703.16,2,703.31,703.01,0.13,0,0.31,0
1083,703.56,703.69,704,400,703.1,703.01,100,2,1,703.56,1,703.56,0,703.56,703.56,0,0,0,0
1084,703.56,703.69,704,400,703.1,703.01,100,2,0,703.56,0,703.56,0,703.56,703.56,-0.19,-0.09,-0.31,0
1085,703.1,703.5,703.69,100,703.01,703.01,1300,1,1,703.1,0,703.1,1,703.1,703.1,0,0,0,0
1086,703.1,703.5,703.69,100,703.01,703.01,1300,1,2,703.1,1,703.1,0,703.1,703.1,0.19,0,0,0
1087,703.5,703.69,703.69,800,703.01,703.01,1400,1,0,703.5,1,703.5,0,703.5,703.5,0,0.55,0,0.55
1088,703.1,703.69,703.69,900,703.56,703.56,680,1,2,703.1,1,703.01,2,703.1,703.01,0,0,0,0
1089,703.56,703.69,703.69,900,703.56,703.56,675,0,0,703.56,0,703.56,5,703.56,703.56,0,0,0,-0.45
1090,703.11,703.69,703.69,800,703.56,703.11,100,0,2,703.69,1,703.56,4,703.69,703.11,0,0,0,0
1091,703.69,703.69,703.69,700,703.56,703.11,100,0,0,703.69,1,703.69,0,703.69,703.69,-0.13,-0.06,-0.13,0
1092,703.56,703.56,703.56,1900,703.5,703.11,100,1,1,703.56,0,703.56,1,703.56,703.56,0,-0.04,0,0
1093,703.56,703.56,703.56,1900,703.46,703.11,100,0,1,703.56,0,703.56,0,703.56,703.56,0,0,0,0
1094,703.56,703.56,703.56,2700,703.46,703.11,100,0,0,703.56,2,703.56,0,703.56,703.56,-0.06,-0.26,0,0.09
1095,703.5,703.5,703.56,400,703.2,703.2,500,0,1,703.53,2,703.5,0,703.56,703.5,0,0,-0.06,0
1096,703.5,703.5,703.5,600,703.2,703.2,500,0,1,703.5,0,703.5,0,703.5,703.5,0.06,0,0.06,0
1097,703.5,703.56,703.56,1600,703.2,703.2,500,0,0,703.5,2,703.5,0,703.5,703.5,-0.1,0,0,-0.09
1098,703.2,703.46,703.56,100,703.2,703.11,300,1,1,703.2,0,703.2,3,703.21,703.2,0,0,0,0
1099,703.2,703.46,703.56,100,703.2,703.11,300,2,1,703.2,0,703.2,0,703.2,703.2,0,0,0,0
1100,703.2,703.46,703.56,100,703.2,703.11,300,2,2,703.2,0,703.2,0,703.2,703.2,0,0,-0.06,0
1101,703.3,703.46,703.5,100,703.2,703.11,300,2,0,703.3,1,703.3,0,703.3,703.3,0.04,-0.09,0,-0.07
1102,703.11,703.5,703.5,3000,703.11,703.04,375,1,2,703.46,1,703.2,3,703.46,703.11,0,0,0,0
1103,703.5,703.5,703.5,2000,703.11,703.04,375,1,1,703.5,1,703.5,0,703.5,703.5,0,0,0,0
1104,703.5,703.5,703.5,2100,703.11,703.04,375,0,1,703.5,0,703.5,0,703.5,703.5,-0.3,0,0,0
1105,703.5,703.2,703.5,100,703.11,703.04,375,0,0,703.5,0,703.5,0,703.5,703.5,0,0,0,0
1106,703.11,703.2,703.5,100,703.11,703.04,275,0,2,703.11,0,703.11,1,703.11,703.11,0.3,0,0,0.06
1107,703.2,703.5,703.5,2100,703.11,703.1,275,1,2,703.2,1,703.2,0,703.2,703.2,0,-0.01,0,0
1108,703.5,703.5,703.5,2025,703.1,703.1,3500,1,0,703.305,2,703.11,4,703.5,703.11,-0.01,0,-0.01,0
1109,703.1,703.49,703.49,600,703.1,703.1,3400,1,1,703.495,2,703.1,1,703.5,703.1,0,0,0,0
1110,703.1,703.49,703.49,600,703.1,703.1,3400,2,2,703.1,0,703.1,0,703.1,703.1,0,0,0.01,0
1111,703.49,703.49,703.5,300,703.1,703.1,1200,2,1,703.49,3,703.1,3,703.49,703.1,0,0.01,0,0
1112,703.49,703.49,703.5,200,703.11,703.1,100,2,1,703.49,1,703.49,0,703.49,703.49,0.01,0,0,0
1113,703.49,703.5,703.5,1825,703.11,703.1,100,1,2,703.49,2,703.49,0,703.49,703.49,0,0,0,0
1114,703.5,703.5,703.5,1725,703.11,703.1,200,0,1,703.5,1,703.5,0,703.5,703.5,0,0,0,0
1115,703.5,703.5,703.5,3825,703.11,703.1,100,0,0,703.5,0,703.5,0,703.5,703.5,0,0,0,0
1116,703.11,703.5,703.5,3725,703.11,703.1,100,0,1,703.5,1,703.11,1,703.5,703.11,-0.39,-0.01,0,0
1117,703.11,703.11,703.5,300,703.1,703.1,1200,2,1,703.5,1,703.11,1,703.5,703.11,0,0,0,-0.06
1118,703.11,703.11,703.5,300,703.1,703.04,200,2,1,703.11,4,703.1,1,703.11,703.1,0,0,0,0
1119,703.11,703.11,703.5,100,703.1,703.04,200,2,1,703.11,2,703.11,0,703.11,703.11,0.39,0,0,0.01
1120,703.11,703.5,703.5,3525,703.1,703.05,200,1,2,703.11,1,703.11,0,703.11,703.11,0,0.01,0,0.05
1121,703.5,703.5,703.5,3425,703.11,703.1,400,0,0,703.5,1,703.5,0,703.5,703.5,0,0,0,-0.05
1122,703.1,703.5,703.5,3325,703.11,703.05,200,0,2,703.5,1,703.105,2,703.5,703.1,0,0,0,0.05
1123,703.11,703.5,703.5,3125,703.11,703.1,395,0,2,703.5,2,703.11,2,703.5,703.11,-0.02,0.01,0,0.02
1124,703.12,703.48,703.5,400,703.12,703.12,1400,1,1,703.49,2,703.12,1,703.5,703.12,0,0,0,0
1125,703.12,703.48,703.5,400,703.12,703.12,1600,1,1,703.12,0,703.12,0,703.12,703.12,0,0,0,0
1126,703.12,703.48,703.5,400,703.12,703.12,1500,1,1,703.12,0,703.12,1,703.12,703.12,0,0.01,0,0
1127,703.12,703.48,703.5,400,703.13,703.12,300,1,2,703.12,0,703.12,1,703.12,703.12,0,0,0,0
1128,703.14,703.48,703.5,300,703.13,703.12,200,1,1,703.48,2,703.13,5,703.48,703.12,0,0,0,0
1129,703.14,703.48,703.5,300,703.13,703.12,200,1,1,703.14,0,703.14,0,703.14,703.14,0,0,0,0
1130,703.14,703.48,703.5,300,703.13,703.12,200,1,0,703.14,0,703.14,0,703.14,703.14,-0.37,-0.03,0,-0.07
1131,703.11,703.11,703.5,100,703.1,703.05,200,1,2,703.11,0,703.12,5,703.13,703.11,0.37,0.14,0,0.05
1132,703.48,703.48,703.5,200,703.24,703.1,100,0,0,703.295,2,703.48,0,703.48,703.11,0,-0.19,0,-0.05
1133,703.05,703.48,703.5,200,703.05,703.05,1000,0,1,703.05,0,703.1,9,703.24,703.05,0,0.07,0,0
1134,703.05,703.48,703.5,400,703.12,703.05,100,0,2,703.05,0,703.05,0,703.05,703.05,-0.18,-0.07,-0.02,0
1135,703.12,703.3,703.48,300,703.05,703.05,1000,0,1,703.12,0,703.12,1,703.12,703.12,0,0,0,0
1136,703.12,703.3,703.48,300,703.05,703.05,1000,0,1,703.12,0,703.12,0,703.12,703.12,0,0.01,0,0.01
1137,703.12,703.3,703.48,300,703.06,703.06,1500,0,1,703.12,0,703.12,0,703.12,703.12,-0.18,0,-0.18,0
1138,703.12,703.12,703.3,400,703.06,703.06,1500,0,0,703.12,1,703.12,0,703.12,703.12,-0.07,-0.02,-0.18,-0.06
1139,703.05,703.05,703.12,200,703.04,703,200,0,0,703.05,0,703.055,2,703.06,703.05,-0.01,-0.04,-0.01,0
1140,703.01,703.04,703.11,100,703,703,600,0,0,703.01,0,703.02,3,703.04,703.01,-0.04,-0.1,-0.06,-0.2
1141,703,703,703.05,400,702.9,702.8,100,1,0,703.04,1,703,6,703.04,703,0,-0.1,0,0
1142,702.8,703,703.05,400,702.8,702.8,2500,1,1,702.8,0,702.85,2,702.9,702.8,0,0,-0.04,0
1143,702.8,703,703.01,400,702.8,702.8,2600,1,2,702.8,0,702.8,0,702.8,702.8,0,0.01,0,0.01
1144,702.9,703,703.01,400,702.81,702.81,1700,1,1,702.9,1,702.9,0,702.9,702.9,0,0,-0.01,0
1145,702.9,703,703,700,702.81,702.81,1900,1,1,702.9,0,702.9,0,702.9,702.9,0,0.01,0,0
1146,702.9,703,703,700,702.82,702.81,300,0,1,702.9,0,702.9,0,702.9,702.9,0,0,0,0.01
1147,702.9,703,703,900,702.82,702.82,500,0,0,702.9,0,702.9,0,702.9,702.9,0,-0.01,0,-0.01
1148,702.81,703,703,1100,702.81,702.81,1200,0,1,703,1,702.815,4,703,702.81,-0.18,0,0,0
1149,702.81,702.82,703,200,702.81,702.81,1200,0,1,702.81,0,702.81,0,702.81,702.81,0,0,0,0
1150,702.81,702.82,703,200,702.81,702.81,500,0,0,702.81,0,702.81,1,702.81,702.81,-0.02,-0.21,-0.2,-0.26
1151,702.8,702.8,702.8,2300,702.6,702.55,100,0,0,702.8,1,702.8,5,702.81,702.8,0,0,0,0
1152,702.6,702.8,702.8,2600,702.6,702.55,200,0,0,702.6,0,702.6,1,702.6,702.6,-0.3,-0.2,-0.3,-0.26
1153,702.5,702.5,702.5,600,702.4,702.29,100,0,1,702.5,0,702.55,5,702.6,702.5,0,0,0,0
1154,702.5,702.5,702.5,600,702.4,702.29,100,0,1,702.5,0,702.5,0,702.5,702.5,0,0,0,0
1155,702.5,702.5,702.5,500,702.4,702.29,100,0,1,702.5,4,702.5,3,702.5,702.48,-0.02,0,0,0
1156,702.5,702.48,702.5,100,702.4,702.29,100,0,0,702.5,0,702.5,0,702.5,702.5,-0.08,-0.01,0,0
1157,702.4,702.4,702.5,200,702.39,702.29,100,0,1,702.4,0,702.4,1,702.4,702.4,0,-0.08,-0.1,0.01
1158,702.4,702.4,702.4,700,702.31,702.3,100,0,0,702.4,0,702.4,0,702.4,702.4,-0.02,0.01,0,0.02
1159,702.31,702.38,702.4,100,702.32,702.32,1000,0,0,702.31,0,702.31,1,702.31,702.31,0,-0.03,0,-0.07
1160,702.29,702.38,702.4,100,702.29,702.25,100,0,1,702.29,0,702.3,6,702.32,702.29,0,0.01,0,0
1161,702.29,702.38,702.4,100,702.3,702.25,200,0,0,702.29,0,702.29,0,702.29,702.29,-0.18,-0.2,-0.2,-0.15
1162,702.25,702.2,702.2,1300,702.1,702.1,1900,2,0,702.25,0,702.25,6,702.3,702.25,0,0,0,0
1163,702.2,702.2,702.2,1000,702.1,702.1,1900,2,0,702.2,1,702.2,0,702.2,702.2,-0.02,0,0,0
1164,702.1,702.18,702.2,100,702.1,702.1,1800,2,2,702.1,0,702.1,1,702.1,702.1,0.07,0.1,0.15,0.1
1165,702.2,702.25,702.35,100,702.2,702.2,2100,0,1,702.2,3,702.2,0,702.2,702.18,0,0,0,0
1166,702.2,702.25,702.35,100,702.2,702.2,2300,0,0,702.2,0,702.2,0,702.2,702.2,0,-0.15,0,-0.15
1167,702.05,702.25,702.35,100,702.05,702.05,500,0,2,702.05,0,702.11,13,702.2,702.05,-0.05,0.07,-0.15,0
1168,702.2,702.2,702.2,800,702.12,702.05,200,0,0,702.2,1,702.21,1,702.21,702.2,-0.1,-0.11,-0.1,-0.04
1169,702.05,702.1,702.1,1100,702.01,702.01,3000,0,0,702.1,3,702.05,7,702.12,702.01,0,0,0,0
1170,702.01,702.1,702.1,1000,702.01,702.01,2400,0,0,702.1,1,702.01,2,702.1,702.01,-0.15,-0.41,0,-0.41
1171,702,701.95,702.1,100,701.6,701.6,595,0,1,702,0,702,19,702.01,702,0,0,0.1,0
1172,702,701.95,702.2,100,701.6,701.6,595,0,0,702,0,702,0,702,702,-0.05,0,-0.3,0
1173,701.9,701.9,701.9,1300,701.6,701.6,595,0,1,701.9,2,701.9,0,701.9,701.9,0,0.01,0,0
1174,701.9,701.9,701.9,1400,701.61,701.6,300,0,0,701.9,1,701.6,1,701.9,701.6,-0.07,0,0,0
1175,701.83,701.83,701.9,100,701.61,701.6,300,0,0,701.83,1,701.83,0,701.83,701.83,-0.23,-0.02,-0.07,-0.05
1176,701.6,701.6,701.83,305,701.59,701.55,100,2,1,701.83,1,701.605,2,701.83,701.6,0,0,0.07,0
1177,701.6,701.6,701.9,305,701.59,701.55,100,2,1,701.6,1,701.6,0,701.6,701.6,0,0,-0.29,0
1178,701.6,701.6,701.61,305,701.59,701.55,100,2,2,701.6,0,701.6,0,701.6,701.6,0.35,0.31,0.4,0.35
1179,701.9,701.95,702.01,100,701.9,701.9,3495,1,1,701.61,9,701.9,0,701.9,701.6,0,0,0,0
1180,701.9,701.95,702.01,100,701.9,701.9,3495,1,1,701.9,0,701.9,0,701.9,701.9,0,0,0,0
1181,701.9,701.95,702.01,100,701.9,701.9,2411,2,1,701.9,0,701.9,3,701.9,701.9,0,0,0,0
1182,701.9,701.95,702.01,100,701.9,701.9,1311,2,1,701.9,0,701.9,3,701.9,701.9,0,0,0,0
1183,701.9,701.95,702.01,100,701.9,701.9,1111,2,2,701.9,0,701.9,1,701.9,701.9,0.25,0.2,0.19,0
1184,702.1,702.2,702.2,805,702.1,701.9,470,0,1,702,5,702.1,1,702.1,701.95,0,0,0,0.2
1185,702.1,702.2,702.2,805,702.1,702.1,570,0,1,702.1,0,702.1,1,702.1,702.1,0,0,0,-0.15
1186,702.1,702.2,702.2,805,702.1,701.95,370,0,1,702.1,0,702.1,2,702.1,702.1,-0.2,-0.15,-0.2,-0.05
1187,702.1,702,702,1130,701.95,701.9,300,1,0,702.1,0,702.1,2,702.1,702.1,0,0,0,0
1188,702,702,702,1030,701.95,701.9,300,1,1,702,1,702,0,702,702,0,0,0,0
1189,702,702,702,1030,701.95,701.9,300,1,1,702,0,702,0,702,702,0,0,0,0
1190,702,702,702,730,701.95,701.9,300,2,1,702,3,702,0,702,702,0,-0.05,0,-0.26
1191,702,702,702,530,701.9,701.64,311,2,1,702,2,701.95,5,702,701.9,0,0.05,0,0.26
1192,702,702,702,730,701.95,701.9,100,2,1,702,0,702,0,702,702,0.1,0.05,0.1,0.1
1193,702,702.1,702.1,500,702,702,4170,1,1,702,2,702,1,702,702,0,0,0,0
1194,702,702.1,702.1,500,702,702,4570,0,1,702,0,702,1,702,702,0,0,0,0
1195,702,702.1,702.1,500,702,702,2570,0,1,702,0,702,3,702,702,0,0,0,0
1196,702,702.1,702.1,500,702,702,2670,0,1,702,0,702,0,702,702,-0.01,0,0,0
1197,702,702.09,702.1,100,702,702,2170,1,1,702,0,702,2,702,702,0,0,0,0
1198,702,702.09,702.1,100,702,702,1570,2,1,702,0,702,3,702,702,0,0,0,0
1199,702,702.09,702.1,100,702,702,970,2,1,702,0,702.01,5,702.01,702,0,0,0,0
1200,702,702.09,702.1,100,702,702,970,2,2,702,0,702,0,702,702,0.01,0.09,0,0
1201,702.09,702.1,702.1,500,702.09,702,100,1,2,702.09,1,702.09,0,702.09,702.09,0,0,0.1,0.09
1202,702.1,702.1,702.2,300,702.09,702.09,500,1,0,702.1,2,702.1,0,702.1,702.1,0,-0.09,0,-0.09
1203,702,702.1,702.2,400,702,702,570,0,2,702,0,702.09,6,702.09,702,0,0,0,0
1204,702.09,702.1,702.2,300,702,702,770,0,0,702.095,2,702.09,1,702.1,702.09,-0.01,0,0,-0.1
1205,702,702.09,702.2,100,702,701.9,270,0,1,702,0,702,5,702,702,-0.01,-0.05,0,-0.25
1206,702,702.08,702.2,90,701.95,701.65,100,0,2,702,0,702,1,702,702,0.02,0.01,0,0.25
1207,702.1,702.1,702.2,100,701.96,701.9,300,1,1,702.09,5,702.1,0,702.1,702.07,-0.1,0,-0.2,0
1208,702.1,702,702,600,701.96,701.9,300,1,0,702.1,0,702.1,0,702.1,702.1,0,0,0,0
1209,702,702,702,500,701.96,701.9,300,1,1,702,1,701.96,2,702,701.96,0.1,0.04,0.2,0.1
1210,702,702.1,702.2,100,702,702,4600,1,2,702,3,702,0,702,702,-0.02,0,0,0
1211,702.1,702.08,702.2,100,702,702,4300,1,1,702.1,1,702,3,702.1,702,0,0.01,0,0.01
1212,702.1,702.08,702.2,100,702.01,702.01,500,1,1,702.1,0,702.1,0,702.1,702.1,0,0,0,0
1213,702.1,702.08,702.2,100,702.01,702.01,700,1,0,702.1,0,702.1,0,702.1,702.1,0.12,0,0,-0.01
1214,702.01,702.2,702.2,805,702.01,702,400,1,1,702.08,1,702.01,2,702.08,702.01,-0.12,0,0,0.01
1215,702.01,702.08,702.2,100,702.01,702.01,1000,2,1,702.01,0,702.01,0,702.01,702.01,0,0,0,0
1216,702.01,702.08,702.2,100,702.01,702.01,500,2,1,702.01,0,702.01,5,702.01,702.01,0,0,-0.1,0
1217,702.01,702.08,702.1,100,702.01,702.01,500,2,2,702.01,0,702.01,0,702.01,702.01,0.02,-0.01,0.1,-0.01
1218,702.08,702.1,702.2,400,702,702,4200,1,0,702.08,1,702.01,3,702.08,702.01,0,0.08,-0.1,0
1219,702,702.1,702.1,500,702.08,702,200,1,1,702,0,702,2,702,702,0,-0.08,0,0
1220,702,702.1,702.1,500,702,702,3595,1,2,702,0,702.08,3,702.08,702,0,0,0.1,0
1221,702.1,702.1,702.2,400,702,702,3595,1,0,702.1,1,702.1,0,702.1,702.1,0,0,0,0
1222,702,702.1,702.2,400,702,702,3195,1,1,702,0,702,1,702,702,-0.01,0,-0.1,0
1223,702,702.09,702.1,100,702,702,3295,1,1,702,0,702,0,702,702,0.01,0,0.1,0
1224,702,702.1,702.2,400,702,702,3095,0,1,702.09,1,702,2,702.09,702,-0.01,0,-0.1,0
1225,702,702.09,702.1,100,702,702,3195,0,2,702,0,702,0,702,702,0.01,0,0.1,0
1226,702.1,702.1,702.2,200,702,702,3195,0,1,702.1,3,702.1,0,702.1,702.09,0,0,0,0
1227,702.1,702.1,702.2,200,702,702,3195,0,0,702.1,0,702.1,0,702.1,702.1,-0.1,-0.05,-0.2,-0.35
1228,702,702,702,2305,701.95,701.65,100,1,1,702.1,1,702,9,702.1,702,0,0,0,0.25
1229,702,702,702,2405,701.95,701.9,300,1,1,702,1,702,0,702,702,0,0,0,0
1230,702,702,702,2405,701.95,701.9,300,1,0,702,0,702,0,702,702,0,-0.05,0,-0.26
1231,701.9,702,702,2405,701.9,701.64,211,1,1,701.9,0,701.95,3,701.95,701.9,0,0.05,0,0
1232,701.9,702,702,2405,701.95,701.64,100,1,2,701.9,0,701.9,2,701.9,701.9,0,0,0,0
1233,702,702,702,705,701.95,701.64,100,0,1,702,3,702,0,702,702,0.2,0.05,0.2,0.36
1234,702,702.2,702.2,605,702,702,795,0,1,702,3,702,0,702,702,-0.2,-0.05,0,-0.36
1235,702,702,702.2,305,701.95,701.64,100,0,0,702,0,702,2,702,702,-0.05,-0.05,0,0
1236,701.95,701.95,702.2,100,701.9,701.64,11,1,1,701.95,0,701.95,1,701.95,701.95,0,0,-0.2,0.01
1237,701.95,701.95,702,200,701.9,701.65,211,1,1,701.95,0,701.95,0,701.95,701.95,0,0,-0.05,0
1238,701.95,701.95,701.95,600,701.9,701.65,211,1,1,701.95,1,701.95,0,701.95,701.95,0,0,0,0
1239,701.95,701.95,701.95,600,701.9,701.65,211,1,1,701.95,1,701.95,0,701.95,701.95,0,0,0,0
1240,701.95,701.95,701.95,500,701.9,701.65,211,1,1,701.95,1,701.95,0,701.95,701.95,0,0,0,0
1241,701.95,701.95,701.95,500,701.9,701.65,211,1,0,701.95,0,701.95,0,701.95,701.95,0,-0.25,0,-0.01
1242,701.65,701.95,701.95,600,701.65,701.64,111,0,1,701.65,0,701.775,4,701.9,701.65,0,0,0,0
1243,701.65,701.95,701.95,600,701.65,701.64,111,0,1,701.65,0,701.65,0,701.65,701.65,0,0,0,0
1244,701.65,701.95,701.95,600,701.65,701.64,111,0,1,701.65,0,701.65,0,701.65,701.65,-0.05,0,0,0
1245,701.65,701.9,701.95,100,701.65,701.64,11,1,2,701.65,0,701.65,2,701.65,701.65,0,-0.01,0,0
1246,701.9,701.9,701.95,89,701.64,701.64,500,1,1,701.775,2,701.65,1,701.9,701.65,0,0.02,0,0
1247,701.9,701.9,701.95,89,701.66,701.64,300,1,1,701.9,0,701.9,0,701.9,701.9,0,0,0,0.01
1248,701.9,701.9,701.95,89,701.66,701.65,100,1,0,701.9,1,701.66,3,701.9,701.65,0,-0.01,0,0
1249,701.65,701.9,701.95,89,701.65,701.65,700,1,1,701.65,0,701.655,2,701.66,701.65,0,0,-0.03,-0.01
1250,701.65,701.9,701.92,89,701.65,701.64,300,1,1,701.65,0,701.65,2,701.65,701.65,0,0.03,0,0
1251,701.65,701.9,701.92,89,701.68,701.64,100,1,1,701.65,1,701.65,1,701.65,701.65,0,0,0,0
1252,701.65,701.9,701.92,89,701.68,701.64,300,0,1,701.65,0,701.65,0,701.65,701.65,0.02,0,0,0
1253,701.65,701.92,701.92,5900,701.68,701.64,300,0,1,701.65,0,701.65,0,701.65,701.65,0,0,0,0
1254,701.65,701.92,701.92,5900,701.68,701.64,300,0,0,701.65,0,701.65,0,701.65,701.65,-0.27,-0.04,0,-0.02
1255,701.64,701.65,701.92,100,701.64,701.62,311,1,2,701.64,0,701.68,5,701.68,701.64,0,0,0,0
1256,701.65,701.65,701.92,100,701.64,701.62,411,0,1,701.65,1,701.65,0,701.65,701.65,0,0,0,0
1257,701.65,701.65,701.92,100,701.64,701.62,411,0,1,701.65,0,701.65,0,701.65,701.65,0,-0.02,0,0
1258,701.65,701.65,701.92,89,701.62,701.62,800,0,2,701.645,2,701.64,5,701.65,701.64,-0.01,0,-0.24,0
1259,701.68,701.64,701.68,400,701.62,701.62,800,0,1,701.665,2,701.68,0,701.68,701.65,0,0,-0.04,0
1260,701.68,701.64,701.64,600,701.62,701.62,800,0,0,701.68,0,701.68,0,701.68,701.68,0,0,0,0
1261,701.62,701.64,701.64,500,701.62,701.62,700,0,2,701.64,1,701.62,1,701.64,701.62,-0.02,-0.02,-0.02,-0.02
1262,701.64,701.62,701.62,500,701.6,701.6,1200,0,0,701.64,1,701.61,21,701.64,701.6,0,0,0,0
1263,701.62,701.62,701.62,500,701.6,701.6,1200,0,0,701.62,1,701.62,0,701.62,701.62,-0.02,-0.05,-0.02,-0.07
1264,701.55,701.6,701.6,1800,701.55,701.53,200,1,2,701.62,1,701.6,6,701.62,701.55,0,0,0,0
1265,701.6,701.6,701.6,1800,701.55,701.53,300,1,0,701.595,2,701.6,0,701.6,701.59,0,0,0,0
